,VNQ,GLD,RSP,TLT,SVXY,TIP,EEM,SRLN,IWM,VMBS,RPG,VTI,CWB,HYG,VUG,GLTR,LQD,UGAZ,AMLP,REM,EMB
2/16/11,43.8879,134.1,45.4756,73.2642,14.83897629,92.5323,39.6485,38.24994301,74.21,43.7873,44.9215,59.9521,29.5565,60.5469,59.0839,87.209,83.67391,726364.8006,10.1431,27.8761,75.9528
2/17/11,43.9343,135.04,45.695,73.3802,14.71082343,92.8866,39.7892,38.24454017,74.7346,43.9065,44.9023,60.1712,29.535,60.6878,59.1891,88.74,83.83086,693309.0327,10.1637,28.0346,76.4179
2/18/11,44.1121,135.41,45.7476,73.1481,14.59153563,93.3738,40.0354,38.24418048,74.816,43.9065,44.7777,60.2852,29.585,60.8757,59.2577,89.72,83.95643,695929.4241,10.1947,28.0346,76.6287
2/22/11,43.7178,136.29,44.6597,74.259,12.70288018,94.1178,38.7341,38.24093921,72.8803,44.0168,43.5797,58.9792,29.171,60.3657,57.7764,90.12,84.19185,696418.4048,10.1326,27.6648,76.1636
2/23/11,43.339,137.51,44.2517,74.5326,12.06359842,94.4632,38.7701,38.19327517,71.6139,43.9947,42.976,58.4797,28.8711,60.4261,57.301,90.83,84.08984,711880.4015,10.1326,27.6296,76.0836
2/24/11,42.9988,136.48,44.2699,75.0134,12.25085213,94.8087,38.866,38.11439851,72.0734,44.0565,43.2539,58.4884,28.8283,60.473,57.3467,88.696,84.18401,677107.7932,10.1326,27.7722,76.1636
2/25/11,43.8647,137.384,44.8954,75.4611,13.10885101,95.1275,39.3408,38.10275716,73.7577,44.0739,43.9152,59.2312,29.1281,60.6609,58.0965,90.71,84.58424,746837.8805,10.2258,28.1227,76.5778
2/28/11,44.9856,137.661,45.113,75.5606,13.69187814,94.8707,39.5782,38.12881273,73.8373,44.114,43.8289,59.5577,29.2138,60.9696,58.3251,91.46,84.81182,764690.7761,10.2693,28.2283,76.6359
3/1/11,43.6096,140.03,44.3152,75.7825,12.47468703,95.4251,39.1649,38.11549089,72.3466,44.1449,43.1025,58.541,28.9508,60.8742,57.3284,93.3,84.81362,671445.9442,10.2242,27.8973,76.6725
3/2/11,43.1998,139.917,44.4512,74.6015,12.53245982,95.141,39.7101,38.07383907,72.6541,44.114,43.4072,58.6637,29.0726,60.9282,57.5021,93.33,84.35665,642796.5524,10.2196,27.8409,76.782
3/3/11,43.8415,138.09,45.2671,73.8613,13.19895349,94.8835,40.5124,38.0698827,74.3185,43.9812,44.2621,59.7418,29.2158,61.1511,58.5536,92.1256,83.99423,622551.2546,10.2506,28.017,76.782
3/4/11,43.4086,139.35,44.9679,74.4851,12.93302274,95.5228,40.5498,37.9930245,73.9929,44.1892,44.1634,59.3386,29.1012,61.0228,58.1879,94,84.31726,637835.3573,10.2196,27.8585,77.1688
3/7/11,43.0839,139.721,44.5237,74.0027,12.4470665,95.4429,39.9739,37.96211856,72.7717,44.1662,43.642,58.7952,28.9293,61.0363,57.557,94.559,84.10453,697072.7338,10.1947,27.7705,77.3513
3/8/11,43.7101,139.36,44.9407,73.5453,12.71398808,95.505,40.519,37.88505703,73.9657,44.1405,43.8289,59.3298,29.2015,60.9823,57.9776,94.31,83.99423,663893.7025,10.1606,27.8233,77.5337
3/9/11,43.6637,139.41,44.8592,74.2689,12.44145521,95.6382,40.5982,37.96211856,73.6672,44.167,43.464,59.2422,29.1435,60.8067,57.8222,94.33,84.43544,696840.0062,10.0643,27.929,77.5483
3/10/11,42.9757,137.77,43.9888,75.5372,11.88733157,96.1888,39.376,37.91596298,71.7586,44.3174,42.7651,58.094,28.6787,60.4826,56.8144,92.47,84.78211,645950.2481,9.9587,27.6472,77.4929
3/11/11,43.4217,138.22,44.4059,75.1005,12.25325732,96.029,39.7892,37.85435442,71.9486,44.3085,43.1197,58.4884,28.9079,60.4691,57.2004,93.42,84.70332,672980.798,9.9648,27.5768,77.541
3/14/11,42.9757,138.86,44.1248,75.0673,12.10467704,96.171,40.0266,37.74638695,71.5596,44.2201,42.8166,58.1291,28.7954,60.2192,56.8804,93.46,84.79786,688801.5626,9.9462,27.5591,77.344
3/15/11,42.7437,136.27,43.7168,76.2067,11.42906654,96.1444,39.3496,37.23826886,70.9174,44.2643,42.537,57.5068,28.6286,59.9018,56.286,90.62,84.78999,707466.2551,9.8344,27.3302,77.2491
3/16/11,42.0944,136.24,42.9825,77.08,10.72196338,96.837,38.5319,37.14575436,70.2028,44.5296,41.8106,56.4989,28.2777,59.5237,55.2528,90.344,85.30211,706361.9639,9.8903,27.1541,76.9133
3/17/11,42.4268,136.97,43.4539,76.4812,11.04440729,97.0324,39.0155,37.36148597,70.3566,44.4704,42.2188,57.1562,28.4638,60.1787,55.8197,90.63,85.24696,824688.6076,9.9711,27.2422,77.2783
3/18/11,42.8674,138.37,43.7184,76.6891,11.407748,96.9614,39.0858,37.6079202,71.2973,44.4368,42.1483,57.4279,28.4997,60.4691,55.9477,92.25,85.30211,831646.5651,9.9524,27.3831,77.3075
3/21/11,43.346,139.14,44.3647,76.2317,12.2376436,96.544,39.8486,37.68477839,72.9617,44.3616,42.7718,58.3394,28.7503,60.8472,56.8895,93.788,85.02635,828654.1128,10.0581,27.5944,77.6286
3/22/11,43.0607,139.05,44.1553,76.4895,12.28906924,96.3042,39.9739,37.71568434,72.5727,44.167,42.6279,58.1466,28.6572,60.881,56.6975,94.01,85.18393,881355.3434,10.0953,27.2894,77.6213
3/23/11,42.5737,140.34,44.3283,76.3897,12.81652897,96.1444,40.5102,37.77729289,72.7989,44.2732,42.9349,58.2868,28.8148,60.8067,56.9626,95.59,85.12877,930747.9359,10.0456,27.3302,77.7162
3/24/11,42.7592,139.22,44.8108,75.8075,13.15556533,96.2332,40.985,37.82202518,73.3055,44.2997,43.7118,58.8478,29.0009,60.8607,57.6484,94.9,84.84514,876892.7902,10.1202,27.4359,77.7819
3/25/11,43.1034,139.26,44.9747,75.6162,13.24861738,95.7803,40.9411,37.90051,73.9491,44.2555,43.9132,59.0616,28.9651,60.881,57.8226,95.07,84.71908,975934.2809,10.1388,27.5019,77.7308
3/28/11,43.0489,138.54,44.7926,75.7243,12.89739739,95.8336,40.7257,37.93121262,73.7859,44.2466,43.6159,58.9208,29.0368,60.9012,57.6393,94.64,84.75059,948483.334,10.114,27.3759,77.7746
3/29/11,43.228,138.21,45.1021,75.1338,13.30966337,95.6382,41.2049,37.96211856,74.4839,43.9318,43.9996,59.3609,29.137,60.935,58.1343,94.56,84.33302,830073.9802,10.0767,27.3579,77.7016
3/30/11,43.8743,138.67,45.5286,75.741,13.51406435,95.9757,41.7412,38.03918009,75.4537,44.2055,44.4601,59.8097,29.2516,61.0295,58.5102,95.2,84.62453,883761.3581,10.1326,27.3939,77.7016
3/31/11,44.2403,139.86,45.4936,75.5829,13.46466807,96.0112,42.1105,38.05463306,75.7166,44.0415,44.4744,59.8097,29.2158,60.9958,58.4827,95.86,84.34877,904402.3181,10.1637,27.3399,77.8257
4/1/11,44.3104,139.2,45.7303,75.9553,13.63233833,96.263,42.7964,38.01762726,76.052,44.2246,44.7285,60.1002,29.1999,60.9208,58.7211,95.79,84.75119,887652.1583,10.1947,27.3399,77.9736
4/4/11,44.2792,139.84,45.7394,76.0388,13.85467459,96.7005,43.1657,38.1623972,76.2242,44.2423,44.7285,60.153,29.2789,61.3013,58.7578,96.996,84.94894,843028.3975,10.2072,27.3218,78.2668
4/5/11,44.3259,142.05,45.8577,75.7298,13.94055141,96.5219,43.0777,38.1623972,76.6412,44.2246,44.6997,60.1882,29.5303,61.2333,58.7303,98.51,84.9964,808772.6112,10.2072,27.4119,78.0762
4/6/11,44.3493,142.38,45.9579,74.5772,13.9972071,95.9952,43.3151,38.2392554,76.8134,44.0767,44.5797,60.3466,29.4154,61.3692,58.8036,98.98,84.71955,759975.5358,10.2134,27.538,78.2668
4/7/11,43.8431,142.51,45.8577,74.4269,13.89191066,96.1648,43.2712,38.30106728,76.3511,44.1448,44.5655,60.1706,29.4189,61.4304,58.7028,98.99,84.59298,710983.744,10.232,27.3579,78.0762
4/8/11,43.5161,143.66,45.5755,74.026,13.6914006,96.3702,43.3151,38.31631693,75.5444,44.136,44.46,59.9154,29.2322,61.4304,58.4094,100.91,84.54552,702239.2508,10.2134,27.1057,78.2888
4/11/11,43.5472,142.64,45.3934,74.0928,13.83678359,96.2988,42.7964,38.34498625,74.8646,44.0225,44.2106,59.6953,29.1568,61.3692,58.2444,99.62,84.55343,737310.2902,10.1885,27.0697,78.0616
4/12/11,43.4694,141.61,45.093,74.9029,13.65463776,96.7898,41.9786,38.30106728,73.8765,44.1714,43.8557,59.1849,29.0921,61.1722,57.8186,99,84.85402,732570.2554,10.145,26.8175,77.9443
4/13/11,43.3993,141.9,45.1385,75.379,13.89629352,97.004,42.3303,38.34722287,73.9763,44.3663,44.1914,59.2201,29.0706,61.4711,58.0427,99.709,85.00431,753155.6857,10.1512,26.9256,78.0249
4/14/11,44.0456,143.81,45.1932,75.3205,14.05680803,96.879,42.4622,38.3317699,74.3207,44.2246,44.1914,59.2553,29.1065,61.2197,58.0335,102.08,84.79074,786949.9704,10.1699,27.0571,78.0322
4/15/11,44.6296,145.05,45.4936,76.3562,14.46499217,97.5932,42.5194,38.39907165,75.1184,44.4727,44.3545,59.5457,29.0993,61.3013,58.2077,103.27,85.24162,784133.4161,10.2009,27.0877,78.2302
4/18/11,44.2169,145.93,44.92,76.5316,14.05479736,97.62,41.4335,38.3218068,73.8675,44.5808,43.8845,58.824,29.0562,61.0838,57.6484,103.97,85.36027,743257.0363,10.1885,26.9256,78.1275
4/19/11,44.5751,145.93,45.1567,76.8656,14.82966947,97.9682,42.0401,38.36796238,73.8844,44.4815,44.1722,59.1673,29.0993,61.3013,57.9418,104.6,85.5422,807068.1417,10.2009,26.8175,77.9956
4/20/11,45.1124,146.5,45.8759,76.3645,15.56673687,97.629,43.0514,38.41452462,75.4084,44.5359,45.2177,60.0386,29.4082,61.5391,58.8861,106.3,85.58175,833418.1004,10.2444,26.92,78.2228
4/21/11,45.4239,146.74,46.1308,76.2977,15.78371975,97.4504,43.4338,38.41452462,75.9704,44.5967,45.7165,60.3378,29.5016,61.6886,59.317,108.1,85.66085,895913.0925,10.2879,27.1057,78.3841
4/25/11,45.7354,146.87,46.0671,76.59,16.17060264,97.7182,43.0777,38.39907165,75.8707,44.5702,45.659,60.2762,29.4585,61.6206,59.1795,108.42,85.74786,887428.8149,10.319,27.1958,78.2155
4/26/11,46.1481,146.38,46.4404,77.3417,16.34225355,98.0575,43.4558,38.38361868,76.6321,44.6233,45.7836,60.8131,29.577,61.7633,59.6333,106.0484,86.15128,882586.8667,10.3563,27.3939,78.3548
4/27/11,46.4985,149.2,46.6771,76.5399,16.64781127,97.8164,43.3767,38.38361868,77.0944,44.3841,46.0522,61.2178,29.6452,61.8041,59.9863,110.4584,86.04054,861080.0113,10.3687,27.5077,78.4867
4/28/11,47.137,149.82,46.8409,77.1329,16.9106687,98.111,43.0162,38.40984807,77.4479,44.5613,45.9755,61.4028,29.7027,61.8381,60.1696,111.13,86.31739,956547.1694,10.3935,27.628,78.7066
4/29/11,46.8567,152.37,46.932,77.3751,16.95901778,98.3164,43.28,38.41452462,77.7289,44.6722,46.0906,61.5612,29.7458,61.9875,60.3072,111.68,86.48351,1036214.089,10.3811,27.7541,79.1537
5/2/11,46.9268,150.414,46.8409,77.501,16.45565606,98.4814,43.2888,38.41452462,76.8134,44.6589,46.0139,61.4556,29.8054,61.9554,60.1788,106.27,86.68789,1032837.864,10.2755,27.646,79.0855
5/3/11,46.5141,149.88,46.5769,77.9455,16.00272741,98.643,42.3084,38.39419177,75.8344,44.7379,45.5343,61.1123,29.6902,61.969,59.8488,103.38,86.64819,1017584.744,10.1761,27.7541,79.2769
5/4/11,46.2415,147.73,46.2401,78.2978,15.80618605,98.7327,41.6005,38.39907165,74.8464,44.7012,45.0547,60.6547,29.4815,61.9485,59.482,100.2084,86.77524,956724.3961,10.0953,27.664,79.3211
5/5/11,46.2104,143.47,46.0034,79.0527,15.55549345,98.616,41.1961,38.36816571,74.502,44.8524,44.9588,60.1618,29.3879,61.6887,59.0695,93.19,87.077,758502.5196,10.027,27.538,79.2769
5/6/11,45.7899,145.3,46.1946,78.7004,15.72363825,98.6519,41.7412,38.39907165,74.9008,44.8986,45.1574,60.4258,29.4815,62.0101,59.3537,94.58,87.077,744568.1373,10.1442,27.5019,79.3137
5/9/11,46.0313,147.38,46.4404,78.6166,16.30136124,98.8584,41.8204,38.41452462,75.7801,44.9759,45.5055,60.7515,29.5175,62.0921,59.7277,98.32,87.16435,701921.5254,10.1505,27.556,79.586
5/10/11,46.7788,147.9,46.9593,78.0462,16.91832199,98.5891,42.3215,38.41452462,76.9494,44.9145,46.0139,61.2972,29.6398,62.2289,60.243,99.17,86.80701,747227.8941,10.1379,27.664,79.5419
5/11/11,46.2727,146.54,46.4586,78.4991,16.46477318,98.275,41.3719,38.39907165,75.5172,44.7743,45.5534,60.6635,29.5823,62.1331,59.6058,94.98,86.94994,714079.1178,10.0433,27.556,79.5198
5/12/11,46.3505,146.59,46.7681,77.9959,16.78065732,98.1583,41.495,38.36816571,76.188,44.7743,45.9179,60.9539,29.6758,62.1947,59.9404,93.66,86.74348,721428.2452,9.9739,27.538,79.5419
5/13/11,45.8444,145.63,46.3766,78.7088,16.4430065,98.1403,40.5718,38.42408107,75.1184,44.9706,45.5151,60.3906,29.4095,61.9349,59.4362,94.24,87.00553,749349.9553,9.9045,27.2239,79.8068
5/16/11,45.9145,145.37,46.1035,79.1534,16.06377624,98.1673,40.5102,38.40842477,74.0125,44.9962,44.9396,59.9682,29.3304,62.0579,58.8861,92.7472,87.25964,784760.5978,9.8603,27.2138,79.8142
5/17/11,45.8989,144.74,46.0216,79.9754,16.35472637,98.248,40.6421,38.40842477,73.7768,44.9475,44.7669,59.9154,29.3376,62.1673,58.7944,92.82,87.37875,713204.5394,9.7531,27.2498,79.8952
5/18/11,46.3583,145.6,46.5041,78.9017,16.92260399,98.1942,41.3104,38.3929718,74.9189,44.9092,45.563,60.4962,29.4671,62.2425,59.3995,94.62,87.1564,723236.0579,9.8982,27.3579,80.0939
5/19/11,46.5608,145.65,46.6226,78.8682,17.28287157,97.9339,41.0378,38.36206585,75.0821,45.0299,45.6302,60.6459,29.5823,62.2152,59.5646,94.61,87.30728,669785.2533,9.9928,27.4839,80.035
5/20/11,45.9768,147.49,46.2947,78.9101,16.89505708,97.898,40.7037,38.34661288,74.5283,45.1471,45.4096,60.1882,29.3807,62.1673,59.2253,95.18,87.24375,732035.6729,10.0244,27.4659,80.0939
5/23/11,45.494,147.83,45.6757,79.296,16.46336707,97.907,39.842,38.31530028,73.1786,45.0406,44.7765,59.4137,29.2728,61.8665,58.4552,95.24,87.18817,784714.7351,9.9865,27.2858,79.77
5/24/11,45.6341,148.59,45.6028,79.5979,16.6620086,98.4096,40.2465,38.30005064,72.8251,45.0583,44.6518,59.3521,29.2728,61.7639,58.3819,97.23,87.29934,783591.5885,9.9802,27.2858,79.7038
5/25/11,45.8522,148.58,45.7576,79.2205,16.94848089,98.4365,40.3344,38.23478217,73.7496,45.1293,44.9204,59.5985,29.334,61.7639,58.6514,98.67,87.12464,800671.8021,10.0117,27.2318,79.8215
5/26/11,46.4829,148.22,46.0125,79.9083,17.41872538,98.6789,40.8619,38.17602021,74.7286,45.1559,45.4,59.9594,29.3951,61.7092,59.0328,98.12,87.5058,766405.6979,10.037,27.3038,79.6081
5/27/11,46.7555,149.7,46.2401,79.8747,17.73631492,98.8404,41.3016,38.17602021,75.2453,44.9163,45.6014,60.241,29.4959,61.9007,59.262,99.29,87.60109,849675.7645,10.0307,27.4659,79.7479
5/31/11,47.5186,149.64,46.6407,80.0592,18.25924886,98.5801,41.9874,38.22258246,76.3239,45.1684,45.9275,60.9011,29.7478,62.0716,59.8671,100.13,87.59315,933120.8203,10.0559,27.664,80.3
6/1/11,46.1169,149.91,45.53,81.1553,16.99535485,99.2953,41.2225,38.2534884,73.8494,45.1679,44.9396,59.5017,29.3404,61.7041,58.5652,98.09,88.03575,910861.5143,9.9676,27.2138,80.2823
6/2/11,45.7743,149.5,45.4845,79.5895,17.15420047,98.9329,41.6181,38.23803543,73.8222,45.3084,45.0163,59.3873,29.2826,61.6628,58.5836,97.3479,87.23065,1008204.59,9.9613,27.2318,80.3119
6/3/11,45.9612,150.22,44.9109,80.0525,17.04252179,99.0869,41.4071,38.19167651,72.7344,45.3742,44.3832,58.7712,29.2104,61.4151,57.9326,97.698,87.42196,953248.8631,9.9676,27.1421,80.2971
6/6/11,45.2682,150.48,44.3283,79.438,16.84498153,99.1322,40.7301,38.14511427,71.5289,45.392,43.8077,58.0847,28.712,61.2638,57.2909,98.178,87.27051,1026092.75,9.8603,26.9941,80.3784
6/7/11,45.7587,150.42,44.4376,79.8084,17.05224528,99.2772,41.0554,38.11420833,71.7011,45.4302,43.9804,58.0583,28.7842,61.2156,57.2634,98.88,87.57342,1028576.439,9.854,26.9977,80.4154
6/8/11,45.6264,149.81,44.1098,80.4398,16.82514127,99.2681,40.7564,38.06764609,70.8944,45.4773,43.4624,57.7502,28.6181,60.9198,56.9242,98.21,87.62922,1038717.552,9.8603,26.7635,80.541
6/9/11,45.1202,150.56,44.4376,80.1114,17.33993339,99.1503,41.0818,38.05219312,71.2751,45.3529,43.7981,58.1639,28.6831,60.9611,57.3367,99.64,87.39008,928444.2474,9.9518,26.7995,80.6297
6/10/11,43.9522,149.24,43.773,80.7344,16.70589081,99.1141,40.1761,37.97614823,70.1239,45.3439,43.0692,57.3278,28.3652,60.5553,56.4016,97.5,87.28645,978367.4711,10.0181,26.5168,80.5632
6/13/11,44.139,147.77,43.7457,80.3219,16.34058573,99.105,40.1058,37.91270972,69.9245,45.3026,42.8198,57.319,28.3291,60.3214,56.2457,95.28,87.38211,910182.1574,9.9613,26.6194,80.5484
6/14/11,44.8165,148.67,44.4558,79.0928,17.01806939,98.8332,40.7213,37.9901779,71.4382,45.2373,43.6255,58.1199,28.5025,60.7066,57.1075,96.48,87.11906,872182.2496,9.9676,26.7995,80.5114
6/15/11,44.0768,149.12,43.6546,80.5492,15.46632517,99.3497,39.8332,37.9702517,70.1511,45.2942,42.8677,57.0725,28.3725,60.4452,56.1265,96.63,87.6053,870990.6932,9.9329,26.6374,80.4375
6/16/11,44.435,148.97,43.6546,80.9196,14.72641735,99.2772,39.5254,37.81490868,70.3143,45.1556,42.6567,57.1694,28.1305,59.3514,56.0349,96.0672,87.43791,779697.7184,9.8477,26.6915,79.9571
6/17/11,44.871,149.94,43.8466,80.5324,15.04972466,99.2228,39.5782,37.78379941,70.3324,45.2995,42.7596,57.3542,28.1521,60.0187,56.1265,96.75,87.46979,732339.3142,9.8036,26.7275,79.9202
6/20/11,45.4317,150.03,44.148,80.6334,15.73548403,98.951,39.5166,37.79945571,70.985,45.2639,43.0895,57.627,28.2244,60.4452,56.4566,96.76,87.48573,728260.0449,9.8414,26.8536,79.8906
6/21/11,45.7977,150.76,44.8605,80.2714,16.09832623,99.1956,40.2552,37.84601795,72.535,45.2115,44.1688,58.516,28.4953,60.8579,57.4376,97.67,87.46182,763855.5361,9.9455,26.9436,80.4301
6/22/11,45.6575,150.99,44.6047,80.3219,15.82612515,98.9691,39.8475,37.81490868,71.973,45.3795,43.8711,58.1903,28.4519,60.4108,57.08,97.76,87.58139,725984.0959,9.9613,27.0517,80.4819
6/23/11,44.7075,148.339,44.5134,80.9449,16.14399613,99.694,39.7943,37.62845638,72.254,45.4417,44.1784,58.0935,28.5711,60.741,57.1534,95.451,87.81256,659346.2373,9.9707,26.8517,80.4154
6/24/11,44.7146,146.26,44.0202,80.5997,15.28615633,100.0836,39.7232,37.75269014,71.8824,45.2906,43.4582,57.4244,28.2569,60.4452,56.4406,93.41,87.86038,674782.226,9.9928,26.7595,80.2749
6/27/11,44.9109,145.73,44.3216,79.4801,15.63385537,99.9205,40.1939,37.73723717,72.4444,45.344,43.9383,57.9194,28.4526,60.4314,56.9924,92.3601,87.57342,681406.3523,10.0244,26.7779,80.4671
6/28/11,45.2957,146.24,44.961,78.8319,16.37729804,99.5218,40.7534,37.78379941,73.5774,45.1661,44.7928,58.7325,28.6831,60.6791,57.9305,93.09,86.95963,724508.8144,10.0307,26.8148,80.7258
6/29/11,45.7826,147.18,45.3629,78.3015,17.15245886,99.5581,41.1352,37.83036165,73.9309,45.015,45.1385,59.254,28.8853,61.2913,58.4271,94.776,86.76035,704992.6282,10.1158,27.0732,80.674
6/30/11,45.9083,146.001,45.7922,78.1752,17.79501769,99.3316,41.5882,37.95479873,74.4748,45.154,45.5907,59.7932,28.9937,61.7109,59.0249,94.2499,86.88789,733865.1433,10.119,27.1837,80.7997
7/1/11,46.7172,144.93,46.4955,78.0482,18.55107453,99.4455,42.0855,38.03247025,75.6441,45.1094,46.4443,60.6594,29.2572,62.0443,59.8893,92.939,86.89301,702106.7325,10.1442,27.6084,81.036
7/5/11,47.0863,147.63,46.3859,78.2256,18.46425548,99.555,42.0677,38.09468879,75.8276,45.2341,46.6747,60.6506,29.2029,62.1274,60.0227,95.702,87.2051,727467.5574,10.1537,27.5715,81.0137
7/6/11,47.4475,148.91,46.4106,78.6311,18.17977543,99.8469,41.7835,38.11014176,76.1367,45.2279,46.7611,60.7743,29.0544,62.1551,60.2204,96.51,87.38915,654389.8015,10.1632,27.7929,80.8282
7/7/11,48.0601,149.15,46.9796,78.3946,18.68585605,99.8104,42.3697,37.985908,77.2913,45.1629,47.3084,61.4372,29.3948,62.4043,60.9378,97.274,87.41316,615241.7701,10.201,27.9406,81.0508
7/8/11,47.9972,150.25,46.5594,79.518,18.27546556,100.2666,41.8812,38.06357952,76.8186,45.145,47.0108,60.9953,29.3804,62.2312,60.5515,97.816,87.98132,647355.3766,10.1884,27.9221,81.1918
7/11/11,47.1412,151.59,45.5638,80.7259,16.77860172,100.8323,40.6912,38.06357952,75.173,45.3588,45.9834,59.8551,28.9095,61.6081,59.3743,97.1158,88.2774,684724.275,10.1316,27.5346,81.0137
7/12/11,47.3062,152.77,45.372,81.0047,16.35662793,101.2428,40.2738,37.9702517,74.7457,45.3063,45.7242,59.5899,28.8588,61.4351,59.0341,97.9199,88.34942,704340.6448,10.1127,27.35,80.5759
7/13/11,46.8271,154.14,45.4725,81.2328,16.27218917,101.4344,40.9399,38.01701727,75.4185,45.4199,45.9642,59.8197,28.8552,61.9197,59.2916,100.63,88.57348,739997.2451,10.1064,27.4608,80.8134
7/14/11,46.3795,154.54,45.0085,80.0586,15.76371772,100.8232,40.4941,38.04812654,74.2093,45.4212,45.4842,59.3071,28.656,61.8851,58.7582,101.22,88.02133,725688.915,10.0938,27.0732,81.0583
7/15/11,46.9056,155.2,45.2624,80.1938,16.11142652,101.1425,40.7534,38.07252597,74.7093,45.2965,45.8586,59.6871,28.6705,61.8643,59.3559,102.32,88.22139,806569.6056,10.1348,27.0344,80.9395
7/18/11,46.5679,156.57,44.7144,79.4082,15.45935606,101.2337,40.2738,37.97899483,73.5002,45.3856,45.3904,59.1303,28.5184,61.7535,58.9329,104.17,87.87729,808658.0108,10.1032,26.6816,80.9098
7/19/11,47.3376,154.66,45.509,81.0807,16.39863994,101.7446,40.8688,38.0414167,75.173,45.4657,46.4827,60.1379,28.7936,62.0374,60.1285,101.9113,88.30941,801634.0231,10.1316,26.9994,80.7762
7/20/11,47.691,156.02,45.4907,80.1093,16.73015511,101.1607,40.9932,38.05686967,75.0457,45.4301,46.1178,60.1025,28.8588,62.0928,59.9721,103.61,88.10135,779190.6604,10.1253,27.147,81.1102
7/21/11,48.0836,154.83,46.0936,79.4842,17.58831726,100.9509,41.6592,38.05686967,75.7367,45.4034,46.3579,60.845,28.9675,62.3974,60.6251,102.44,87.96531,723171.7718,10.1348,27.0917,81.1325
7/22/11,48.3271,156.12,46.1392,80.0924,17.68738237,101.2884,41.6326,38.07252597,75.8367,45.2787,46.7419,60.9511,29.0182,62.4805,60.855,103.74,88.32541,727103.4301,10.1537,27.0917,81.5481
7/25/11,47.8637,157.34,45.847,79.2055,16.73532205,101.3979,41.5438,38.0414167,74.9366,45.3522,46.3579,60.5533,28.9023,62.1412,60.5699,104.4,87.9013,719568.5358,10.1127,26.5841,81.459
7/26/11,47.9737,157.77,45.6369,79.7545,16.46064969,101.4344,41.6859,38.10363524,74.3639,45.3677,46.1851,60.297,28.8878,62.2728,60.3952,105.39,88.29341,707625.0732,10.037,26.5749,81.6446
7/27/11,46.5915,157.19,44.5408,79.763,15.22008299,101.626,40.9399,38.0414167,72.1273,45.1851,45.0137,58.9535,28.3663,61.7743,58.9973,104.37,88.02933,701206.8221,9.9676,26.0397,81.6075
7/28/11,46.6386,157.32,44.3399,80.0671,15.20533434,102.0457,40.9754,38.0101041,72.0091,45.3643,44.8313,58.7502,28.3735,61.8712,58.9329,103.85,88.22139,665109.8366,9.9676,25.9475,81.9563
7/29/11,46.6465,158.29,44.1206,81.672,15.46856486,103.2409,41.153,37.86980739,71.9182,45.4798,44.6776,58.4232,28.2431,61.9335,58.5926,104.24,89.02161,618521.1655,10.0077,25.5784,82.3941
8/1/11,45.924,157.72,43.7827,82.5069,15.79062668,103.5264,41.1175,37.86980739,71.4455,45.5918,44.3512,58.158,28.2173,62.0733,58.3535,103.5,89.28731,637730.2289,10.0338,26.0397,83.1315
8/2/11,44.4161,161.52,42.44,85.0156,14.63569468,104.2141,39.8298,37.71385438,69.1998,45.7524,42.7765,56.6024,27.7603,61.2932,56.7533,106.331,90.04235,622613.2877,10.0244,25.7445,83.4071
8/3/11,44.0392,161.49,42.7049,85.1851,14.78385952,103.5631,39.6886,37.66708881,69.6635,45.7404,43.2278,56.9206,27.608,61.2584,57.2039,106.91,90.01022,593352.5097,10.0244,26.1505,83.3773
8/4/11,41.8245,160.64,40.4214,88.2531,11.62658202,104.4801,37.3787,37.18764005,65.4268,45.8238,40.8658,54.0303,26.6796,59.4614,54.261,102.9108,90.66888,528465.6918,9.8414,25.1724,82.975
8/5/11,40.7486,161.75,40.2661,85.6767,11.24914975,103.2788,37.13,36.66935553,64.2722,45.8417,40.7122,53.8005,26.4113,59.3987,54.1323,102.83,89.53632,528431.0898,9.734,25.0432,81.865
